transaction_id,account_id,date,type,description,merchant_category,amount,currency
TX00010196,AC000085,2022-02-04,POS Purchase,POS - Online,Online,-163.61,MXN
TX00010197,AC000085,2023-06-12,Transfer In,Transfer In,,2566.42,MXN
TX00010198,AC000085,2022-08-20,Fee,Fee,,-39.68,MXN
TX00010199,AC000085,2022-03-23,Transfer In,Transfer In,,4084.97,MXN
TX00010200,AC000085,2023-04-26,Deposit,Deposit,,1422.21,MXN
TX00010201,AC000085,2022-01-30,POS Purchase,POS - Online,Online,-821.56,MXN
TX00010202,AC000085,2023-12-20,Deposit,Deposit,,743.66,MXN
TX00010203,AC000085,2022-04-16,Deposit,Deposit,,1145.5,MXN
TX00010204,AC000085,2023-11-08,Deposit,Deposit,,984.31,MXN
TX00010205,AC000085,2023-10-03,POS Purchase,POS - Electronics,Electronics,-100.64,MXN
TX00010206,AC000085,2023-10-03,Transfer Out,Transfer Out,,-1312.52,MXN
TX00010207,AC000085,2023-03-10,POS Purchase,POS - Restaurants,Restaurants,-261.38,MXN
TX00010208,AC000085,2023-01-03,Deposit,Deposit,,474.82,MXN
TX00010209,AC000085,2022-05-30,Transfer Out,Transfer Out,,-2015.47,MXN
TX00010210,AC000085,2022-10-31,POS Purchase,POS - Groceries,Groceries,-972.36,MXN
TX00010211,AC000085,2023-08-15,Deposit,Deposit,,5675.99,MXN
TX00010212,AC000085,2022-04-19,POS Purchase,POS - Restaurants,Restaurants,-558.49,MXN
TX00010213,AC000085,2023-06-25,Transfer Out,Transfer Out,,-850.03,MXN
TX00010214,AC000085,2022-09-02,POS Purchase,POS - Fuel,Fuel,-467.67,MXN
TX00010215,AC000085,2022-10-27,Withdrawal,Withdrawal,,-2678.68,MXN
TX00010216,AC000085,2022-11-09,POS Purchase,POS - Restaurants,Restaurants,-358.42,MXN
TX00010217,AC000085,2023-07-10,Withdrawal,Withdrawal,,-531.94,MXN
TX00010218,AC000085,2022-04-23,POS Purchase,POS - Electronics,Electronics,-1441.13,MXN
TX00010219,AC000085,2022-10-27,POS Purchase,POS - Travel,Travel,-476.9,MXN
TX00010220,AC000085,2023-01-16,Deposit,Deposit,,5814.26,MXN
TX00010221,AC000085,2022-12-01,POS Purchase,POS - Electronics,Electronics,-315.25,MXN
TX00010222,AC000085,2022-05-04,POS Purchase,POS - Travel,Travel,-596.43,MXN
TX00010223,AC000085,2022-02-21,POS Purchase,POS - Travel,Travel,-167.3,MXN
TX00010224,AC000085,2023-10-24,Deposit,Deposit,,771.74,MXN
TX00010225,AC000085,2022-05-27,POS Purchase,POS - Groceries,Groceries,-202.57,MXN
TX00010226,AC000085,2023-07-22,POS Purchase,POS - Electronics,Electronics,-812.59,MXN
TX00010227,AC000085,2023-03-09,Transfer Out,Transfer Out,,-1762.48,MXN
TX00010228,AC000085,2022-12-24,Deposit,Deposit,,3289.4,MXN
TX00010229,AC000085,2023-05-26,POS Purchase,POS - Online,Online,-472.25,MXN
TX00010230,AC000085,2023-04-20,POS Purchase,POS - Fuel,Fuel,-910.84,MXN
TX00010231,AC000085,2023-01-27,POS Purchase,POS - Electronics,Electronics,-1428.65,MXN
TX00010232,AC000085,2022-04-20,Deposit,Deposit,,439.85,MXN
TX00010233,AC000085,2023-05-04,Deposit,Deposit,,6041.36,MXN
TX00010234,AC000085,2022-09-17,Deposit,Deposit,,2149.11,MXN
TX00010235,AC000085,2022-01-18,POS Purchase,POS - Fuel,Fuel,-810.7,MXN
TX00010236,AC000085,2022-04-01,POS Purchase,POS - Restaurants,Restaurants,-1655.48,MXN
TX00010237,AC000085,2022-01-11,Transfer In,Transfer In,,1598.05,MXN
TX00010238,AC000085,2022-05-18,Fee,Fee,,-48.93,MXN
TX00010239,AC000085,2023-04-03,Deposit,Deposit,,6120.48,MXN
TX00010240,AC000085,2023-11-05,POS Purchase,POS - Groceries,Groceries,-964.0,MXN
TX00010241,AC000085,2023-12-23,POS Purchase,POS - Travel,Travel,-1099.7,MXN
TX00010242,AC000085,2023-01-25,Transfer In,Transfer In,,581.64,MXN
TX00010243,AC000085,2022-09-13,Withdrawal,Withdrawal,,-1384.74,MXN
TX00010244,AC000085,2023-09-10,Deposit,Deposit,,993.93,MXN
TX00010245,AC000085,2022-04-23,Deposit,Deposit,,3823.73,MXN
TX00010246,AC000085,2022-07-12,Withdrawal,Withdrawal,,-2249.77,MXN
TX00010247,AC000085,2022-03-15,Deposit,Deposit,,4064.82,MXN
TX00010248,AC000085,2022-09-26,Transfer In,Transfer In,,3345.51,MXN
TX00010249,AC000085,2023-02-18,Deposit,Deposit,,1234.19,MXN
TX00010250,AC000085,2022-11-12,POS Purchase,POS - Groceries,Groceries,-490.18,MXN
TX00010251,AC000085,2023-09-16,POS Purchase,POS - Groceries,Groceries,-1150.85,MXN
TX00010252,AC000085,2022-10-23,POS Purchase,POS - Restaurants,Restaurants,-800.06,MXN
TX00010253,AC000085,2022-09-25,Withdrawal,Withdrawal,,-982.74,MXN
TX00010254,AC000085,2022-06-04,Deposit,Deposit,,315.48,MXN
TX00010255,AC000085,2022-04-07,Withdrawal,Withdrawal,,-145.75,MXN
TX00010256,AC000085,2023-10-20,Withdrawal,Withdrawal,,-3501.42,MXN
TX00010257,AC000085,2023-12-21,Deposit,Deposit,,3813.62,MXN
TX00010258,AC000085,2022-01-19,POS Purchase,POS - Electronics,Electronics,-496.81,MXN
TX00010259,AC000085,2023-03-17,Withdrawal,Withdrawal,,-2662.05,MXN
TX00010260,AC000085,2022-05-16,Withdrawal,Withdrawal,,-997.38,MXN
TX00010261,AC000085,2023-02-20,POS Purchase,POS - Restaurants,Restaurants,-566.13,MXN
TX00010262,AC000085,2023-12-09,POS Purchase,POS - Fuel,Fuel,-387.3,MXN
TX00010263,AC000085,2022-09-03,Deposit,Deposit,,1186.54,MXN
TX00010264,AC000085,2023-09-27,Transfer In,Transfer In,,2499.12,MXN
TX00010265,AC000085,2022-10-31,Deposit,Deposit,,3507.64,MXN
TX00010266,AC000085,2023-12-19,POS Purchase,POS - Restaurants,Restaurants,-627.6,MXN
TX00010267,AC000085,2023-02-01,Fee,Fee,,-49.04,MXN
TX00010268,AC000085,2022-12-11,Transfer In,Transfer In,,140.97,MXN
TX00010269,AC000085,2022-07-06,POS Purchase,POS - Electronics,Electronics,-1497.04,MXN
TX00010270,AC000085,2023-09-27,POS Purchase,POS - Electronics,Electronics,-778.92,MXN
TX00010271,AC000085,2022-08-02,Withdrawal,Withdrawal,,-2979.83,MXN
TX00010272,AC000085,2023-06-05,POS Purchase,POS - Travel,Travel,-203.89,MXN
TX00010273,AC000085,2022-03-06,POS Purchase,POS - Fuel,Fuel,-574.11,MXN
TX00010274,AC000085,2022-02-18,Fee,Fee,,-32.51,MXN
TX00010275,AC000085,2022-07-12,POS Purchase,POS - Online,Online,-55.35,MXN
TX00010276,AC000085,2023-09-02,Deposit,Deposit,,7883.76,MXN
TX00010277,AC000085,2023-05-15,POS Purchase,POS - Online,Online,-515.27,MXN
TX00010278,AC000085,2022-05-13,POS Purchase,POS - Electronics,Electronics,-743.45,MXN
TX00010279,AC000085,2023-08-23,Deposit,Deposit,,6183.12,MXN
TX00010280,AC000085,2023-09-19,POS Purchase,POS - Fuel,Fuel,-4.85,MXN
TX00010281,AC000085,2022-03-10,Deposit,Deposit,,5597.28,MXN
TX00010282,AC000085,2023-10-13,POS Purchase,POS - Fuel,Fuel,-761.3,MXN
TX00010283,AC000085,2023-08-16,POS Purchase,POS - Pharmacy,Pharmacy,-854.5,MXN
TX00010284,AC000085,2022-04-01,POS Purchase,POS - Pharmacy,Pharmacy,-173.48,MXN
TX00010285,AC000085,2022-05-20,Withdrawal,Withdrawal,,-707.97,MXN
TX00010286,AC000085,2023-07-01,POS Purchase,POS - Fuel,Fuel,-100.07,MXN
TX00010287,AC000085,2023-02-17,POS Purchase,POS - Travel,Travel,-186.11,MXN
TX00010288,AC000085,2022-11-11,Transfer In,Transfer In,,5476.69,MXN
TX00010289,AC000085,2023-07-13,POS Purchase,POS - Online,Online,-905.35,MXN
TX00010290,AC000085,2023-06-18,POS Purchase,POS - Restaurants,Restaurants,-896.53,MXN
TX00010291,AC000085,2023-11-15,Withdrawal,Withdrawal,,-2982.37,MXN
TX00010292,AC000085,2022-09-01,POS Purchase,POS - Online,Online,-83.39,MXN
TX00010293,AC000085,2022-10-24,Withdrawal,Withdrawal,,-3456.65,MXN
TX00010294,AC000085,2022-11-29,Transfer In,Transfer In,,2339.86,MXN
TX00010295,AC000085,2023-12-30,Deposit,Deposit,,5973.38,MXN
TX00010296,AC000085,2023-12-17,POS Purchase,POS - Groceries,Groceries,-503.18,MXN
TX00010297,AC000085,2022-07-15,Transfer In,Transfer In,,6434.74,MXN
TX00010298,AC000085,2022-07-02,POS Purchase,POS - Travel,Travel,-315.11,MXN
TX00010299,AC000085,2023-03-14,POS Purchase,POS - Travel,Travel,-161.34,MXN
TX00010300,AC000085,2022-06-08,POS Purchase,POS - Travel,Travel,-1045.49,MXN
TX00010301,AC000085,2023-09-14,Transfer Out,Transfer Out,,-4067.26,MXN
TX00010302,AC000085,2022-06-17,Transfer In,Transfer In,,2490.38,MXN
TX00010303,AC000085,2022-12-05,POS Purchase,POS - Electronics,Electronics,-543.43,MXN
TX00010304,AC000085,2023-04-05,Deposit,Deposit,,2944.02,MXN
TX00010305,AC000085,2022-08-30,POS Purchase,POS - Travel,Travel,-358.58,MXN
TX00010306,AC000085,2022-03-13,Withdrawal,Withdrawal,,-1207.2,MXN
TX00010307,AC000085,2022-09-09,Withdrawal,Withdrawal,,-613.86,MXN
TX00010308,AC000085,2023-09-07,Deposit,Deposit,,2562.3,MXN
TX00010309,AC000085,2022-08-31,POS Purchase,POS - Online,Online,-264.94,MXN
TX00010310,AC000085,2023-12-18,Withdrawal,Withdrawal,,-2555.9,MXN
TX00010311,AC000085,2023-01-13,POS Purchase,POS - Fuel,Fuel,-63.55,MXN
TX00010312,AC000085,2022-05-26,Transfer In,Transfer In,,103.88,MXN
TX00010313,AC000085,2023-10-15,POS Purchase,POS - Pharmacy,Pharmacy,-1078.86,MXN
TX00010314,AC000085,2023-07-31,Deposit,Deposit,,3314.33,MXN
TX00010315,AC000085,2023-11-14,Deposit,Deposit,,2961.99,MXN
TX00010316,AC000085,2022-09-20,POS Purchase,POS - Fuel,Fuel,-419.2,MXN
TX00010317,AC000085,2023-08-29,POS Purchase,POS - Fuel,Fuel,-186.55,MXN
TX00010318,AC000085,2022-11-27,Transfer Out,Transfer Out,,-3787.86,MXN
TX00010319,AC000085,2022-04-08,Transfer In,Transfer In,,6938.88,MXN
TX00010320,AC000085,2022-07-01,POS Purchase,POS - Travel,Travel,-939.72,MXN
TX00010321,AC000085,2022-05-24,POS Purchase,POS - Online,Online,-796.92,MXN
TX00010322,AC000085,2022-11-10,Fee,Fee,,-4.91,MXN
TX00010323,AC000085,2023-10-29,Withdrawal,Withdrawal,,-1160.55,MXN
TX00010324,AC000085,2022-04-23,Deposit,Deposit,,4088.6,MXN
TX00010325,AC000085,2022-11-29,Transfer In,Transfer In,,4486.11,MXN
TX00010326,AC000085,2022-05-23,Withdrawal,Withdrawal,,-1886.09,MXN
TX00010327,AC000085,2022-04-05,Deposit,Deposit,,5502.82,MXN
TX00010328,AC000085,2023-11-27,POS Purchase,POS - Electronics,Electronics,-548.98,MXN
TX00010329,AC000085,2022-03-24,POS Purchase,POS - Groceries,Groceries,-164.46,MXN
TX00010330,AC000085,2023-06-05,POS Purchase,POS - Electronics,Electronics,-352.45,MXN
TX00010331,AC000085,2022-08-02,Deposit,Deposit,,767.65,MXN
TX00010332,AC000085,2022-06-23,POS Purchase,POS - Travel,Travel,-1138.03,MXN
TX00010333,AC000085,2022-08-10,Deposit,Deposit,,1452.71,MXN
TX00010334,AC000085,2022-04-26,Deposit,Deposit,,4360.53,MXN
TX00010335,AC000085,2022-11-29,POS Purchase,POS - Groceries,Groceries,-235.88,MXN
TX00010336,AC000085,2023-12-26,POS Purchase,POS - Travel,Travel,-680.61,MXN
TX00010337,AC000085,2022-06-28,Deposit,Deposit,,6859.48,MXN
TX00010338,AC000085,2022-05-27,POS Purchase,POS - Electronics,Electronics,-1091.62,MXN
TX00010339,AC000085,2023-10-13,POS Purchase,POS - Groceries,Groceries,-85.88,MXN
TX00010340,AC000085,2023-04-24,Deposit,Deposit,,1493.47,MXN
TX00010341,AC000085,2023-02-28,POS Purchase,POS - Restaurants,Restaurants,-638.95,MXN
TX00010342,AC000085,2023-02-24,Withdrawal,Withdrawal,,-1532.85,MXN
TX00010343,AC000085,2023-09-06,Transfer Out,Transfer Out,,-1501.31,MXN
TX00010344,AC000085,2022-01-11,POS Purchase,POS - Online,Online,-474.86,MXN
TX00010345,AC000085,2022-08-23,Deposit,Deposit,,1293.46,MXN
TX00010346,AC000085,2022-05-16,Withdrawal,Withdrawal,,-100.01,MXN
TX00010347,AC000085,2023-02-13,Transfer In,Transfer In,,7454.38,MXN
TX00010348,AC000085,2023-10-09,POS Purchase,POS - Travel,Travel,-1193.77,MXN
TX00010349,AC000085,2023-04-10,Withdrawal,Withdrawal,,-2052.75,MXN
TX00010350,AC000085,2023-04-09,Transfer Out,Transfer Out,,-196.07,MXN
TX00010351,AC000085,2023-11-26,Deposit,Deposit,,3830.34,MXN
TX00010352,AC000085,2022-12-06,Withdrawal,Withdrawal,,-1454.82,MXN
TX00010353,AC000085,2023-12-30,Deposit,Deposit,,3879.03,MXN
TX00010354,AC000085,2023-07-31,Transfer In,Transfer In,,2016.15,MXN
TX00010355,AC000085,2022-05-07,POS Purchase,POS - Fuel,Fuel,-556.86,MXN
TX00010356,AC000085,2023-08-07,Fee,Fee,,-41.33,MXN
TX00010357,AC000085,2022-11-25,POS Purchase,POS - Electronics,Electronics,-1117.57,MXN
TX00010358,AC000085,2023-11-10,Deposit,Deposit,,2015.29,MXN
TX00010359,AC000085,2022-07-20,Withdrawal,Withdrawal,,-608.56,MXN
TX00010360,AC000085,2022-08-02,Withdrawal,Withdrawal,,-17.5,MXN
TX00010361,AC000085,2023-03-23,Transfer In,Transfer In,,3940.24,MXN
TX00010362,AC000086,2022-11-25,Fee,Fee,,-112.32,MXN
TX00010363,AC000086,2023-04-14,POS Purchase,POS - Pharmacy,Pharmacy,-1168.82,MXN
TX00010364,AC000086,2022-06-26,Transfer In,Transfer In,,7723.12,MXN
TX00010365,AC000086,2023-06-26,Withdrawal,Withdrawal,,-734.42,MXN
TX00010366,AC000086,2023-11-24,Withdrawal,Withdrawal,,-28.53,MXN
TX00010367,AC000086,2022-06-17,Deposit,Deposit,,4640.82,MXN
TX00010368,AC000086,2022-09-18,Withdrawal,Withdrawal,,-2016.79,MXN
TX00010369,AC000086,2023-08-21,POS Purchase,POS - Restaurants,Restaurants,-40.05,MXN
TX00010370,AC000086,2023-03-10,POS Purchase,POS - Travel,Travel,-116.64,MXN
TX00010371,AC000086,2022-12-04,Transfer Out,Transfer Out,,-1621.37,MXN
TX00010372,AC000086,2023-06-30,Deposit,Deposit,,7653.54,MXN
TX00010373,AC000086,2022-03-28,POS Purchase,POS - Travel,Travel,-140.8,MXN
TX00010374,AC000086,2022-11-30,Deposit,Deposit,,3416.9,MXN
TX00010375,AC000086,2023-03-03,Transfer Out,Transfer Out,,-229.21,MXN
TX00010376,AC000086,2022-08-10,POS Purchase,POS - Restaurants,Restaurants,-177.1,MXN
TX00010377,AC000086,2022-08-10,Transfer Out,Transfer Out,,-1717.38,MXN
TX00010378,AC000086,2023-12-05,Deposit,Deposit,,2197.48,MXN
TX00010379,AC000086,2022-12-23,POS Purchase,POS - Online,Online,-1354.18,MXN
TX00010380,AC000086,2023-09-02,Withdrawal,Withdrawal,,-1994.98,MXN
TX00010381,AC000086,2022-09-30,POS Purchase,POS - Online,Online,-1005.8,MXN
TX00010382,AC000086,2023-03-20,Withdrawal,Withdrawal,,-1453.03,MXN
TX00010383,AC000086,2022-10-19,POS Purchase,POS - Pharmacy,Pharmacy,-932.0,MXN
TX00010384,AC000086,2022-02-06,POS Purchase,POS - Electronics,Electronics,-254.65,MXN
TX00010385,AC000086,2023-09-27,Withdrawal,Withdrawal,,-2040.49,MXN
TX00010386,AC000086,2022-03-17,Deposit,Deposit,,3531.29,MXN
TX00010387,AC000086,2022-09-09,POS Purchase,POS - Groceries,Groceries,-700.55,MXN
TX00010388,AC000086,2022-05-24,Transfer Out,Transfer Out,,-1080.21,MXN
TX00010389,AC000086,2023-10-06,Withdrawal,Withdrawal,,-218.82,MXN
TX00010390,AC000086,2023-12-10,POS Purchase,POS - Groceries,Groceries,-595.73,MXN
TX00010391,AC000086,2022-10-15,POS Purchase,POS - Travel,Travel,-185.27,MXN
TX00010392,AC000086,2023-01-03,POS Purchase,POS - Online,Online,-378.14,MXN
TX00010393,AC000086,2023-06-06,Withdrawal,Withdrawal,,-1148.94,MXN
TX00010394,AC000086,2022-04-10,Transfer In,Transfer In,,4589.59,MXN
TX00010395,AC000086,2022-09-21,Deposit,Deposit,,204.95,MXN
TX00010396,AC000086,2022-04-04,Transfer Out,Transfer Out,,-959.66,MXN
TX00010397,AC000086,2022-04-26,Deposit,Deposit,,2406.97,MXN
TX00010398,AC000086,2023-08-20,POS Purchase,POS - Groceries,Groceries,-657.05,MXN
TX00010399,AC000086,2022-07-23,Deposit,Deposit,,5638.84,MXN
TX00010400,AC000086,2022-03-01,Transfer In,Transfer In,,4793.59,MXN
TX00010401,AC000086,2023-10-13,Deposit,Deposit,,3645.19,MXN
TX00010402,AC000086,2022-09-13,Withdrawal,Withdrawal,,-2466.12,MXN
TX00010403,AC000086,2022-05-18,Deposit,Deposit,,22.15,MXN
TX00010404,AC000086,2022-05-04,Deposit,Deposit,,6191.69,MXN
TX00010405,AC000086,2022-06-03,POS Purchase,POS - Online,Online,-1443.97,MXN
TX00010406,AC000086,2023-06-14,Deposit,Deposit,,2251.58,MXN
TX00010407,AC000086,2022-05-15,POS Purchase,POS - Electronics,Electronics,-522.33,MXN
TX00010408,AC000086,2023-09-27,Transfer Out,Transfer Out,,-1628.62,MXN
TX00010409,AC000086,2022-04-02,Fee,Fee,,-108.78,MXN
TX00010410,AC000086,2022-01-16,POS Purchase,POS - Online,Online,-972.72,MXN
TX00010411,AC000086,2022-08-12,Withdrawal,Withdrawal,,-1029.29,MXN
TX00010412,AC000086,2022-07-31,POS Purchase,POS - Electronics,Electronics,-34.71,MXN
TX00010413,AC000086,2022-10-12,Transfer Out,Transfer Out,,-465.69,MXN
TX00010414,AC000087,2022-03-09,Transfer In,Transfer In,,4280.01,MXN
TX00010415,AC000087,2023-09-09,Fee,Fee,,-128.05,MXN
TX00010416,AC000087,2022-05-09,Withdrawal,Withdrawal,,-1169.54,MXN
TX00010417,AC000087,2023-06-28,Fee,Fee,,-146.01,MXN
TX00010418,AC000087,2023-10-13,Withdrawal,Withdrawal,,-1583.6,MXN
TX00010419,AC000087,2022-02-27,POS Purchase,POS - Groceries,Groceries,-718.49,MXN
TX00010420,AC000087,2023-04-14,Withdrawal,Withdrawal,,-2262.58,MXN
TX00010421,AC000087,2023-06-24,Deposit,Deposit,,3240.02,MXN
TX00010422,AC000087,2023-07-25,Transfer In,Transfer In,,113.27,MXN
TX00010423,AC000087,2022-03-02,Transfer In,Transfer In,,1992.0,MXN
TX00010424,AC000087,2023-08-05,Withdrawal,Withdrawal,,-1988.43,MXN
TX00010425,AC000087,2022-09-25,Withdrawal,Withdrawal,,-2729.24,MXN
TX00010426,AC000087,2022-07-26,Transfer In,Transfer In,,1878.37,MXN
TX00010427,AC000087,2022-03-21,POS Purchase,POS - Fuel,Fuel,-241.44,MXN
TX00010428,AC000087,2023-11-05,POS Purchase,POS - Travel,Travel,-110.27,MXN
TX00010429,AC000087,2023-09-18,POS Purchase,POS - Online,Online,-76.82,MXN
TX00010430,AC000087,2023-04-18,Deposit,Deposit,,2761.73,MXN
TX00010431,AC000087,2022-08-30,Deposit,Deposit,,3275.03,MXN
TX00010432,AC000087,2022-05-02,Transfer Out,Transfer Out,,-3400.8,MXN
TX00010433,AC000087,2022-03-05,POS Purchase,POS - Online,Online,-644.87,MXN
TX00010434,AC000087,2023-09-27,Transfer In,Transfer In,,4489.69,MXN
TX00010435,AC000087,2022-03-26,Deposit,Deposit,,1644.53,MXN
TX00010436,AC000087,2022-06-10,Deposit,Deposit,,1606.53,MXN
TX00010437,AC000087,2022-09-15,Withdrawal,Withdrawal,,-2193.01,MXN
TX00010438,AC000087,2023-10-27,Deposit,Deposit,,685.08,MXN
TX00010439,AC000087,2022-02-24,Transfer Out,Transfer Out,,-1752.04,MXN
TX00010440,AC000087,2022-08-05,Withdrawal,Withdrawal,,-2491.07,MXN
TX00010441,AC000087,2022-01-03,POS Purchase,POS - Travel,Travel,-855.02,MXN
TX00010442,AC000087,2023-02-15,Transfer In,Transfer In,,3562.16,MXN
TX00010443,AC000087,2023-05-27,POS Purchase,POS - Pharmacy,Pharmacy,-529.24,MXN
TX00010444,AC000087,2023-11-21,Withdrawal,Withdrawal,,-1343.42,MXN
TX00010445,AC000087,2022-04-02,POS Purchase,POS - Restaurants,Restaurants,-309.38,MXN
TX00010446,AC000087,2022-06-30,Deposit,Deposit,,5618.07,MXN
TX00010447,AC000087,2023-09-08,POS Purchase,POS - Online,Online,-173.8,MXN
TX00010448,AC000087,2023-10-17,Deposit,Deposit,,4885.85,MXN
TX00010449,AC000087,2023-09-16,POS Purchase,POS - Travel,Travel,-747.13,MXN
TX00010450,AC000087,2022-07-20,Deposit,Deposit,,2712.26,MXN
TX00010451,AC000087,2023-09-07,Withdrawal,Withdrawal,,-1235.8,MXN
TX00010452,AC000087,2023-04-15,Fee,Fee,,-125.78,MXN
TX00010453,AC000087,2023-01-29,Withdrawal,Withdrawal,,-1617.82,MXN
TX00010454,AC000087,2023-04-07,Deposit,Deposit,,906.3,MXN
TX00010455,AC000087,2023-02-18,Transfer Out,Transfer Out,,-2408.82,MXN
TX00010456,AC000087,2023-01-31,Transfer Out,Transfer Out,,-823.72,MXN
TX00010457,AC000087,2023-12-25,Transfer In,Transfer In,,5639.33,MXN
TX00010458,AC000087,2022-11-24,Transfer Out,Transfer Out,,-2292.8,MXN
TX00010459,AC000087,2023-10-27,Withdrawal,Withdrawal,,-1506.84,MXN
TX00010460,AC000087,2023-11-21,Fee,Fee,,-62.03,MXN
TX00010461,AC000087,2023-03-10,POS Purchase,POS - Electronics,Electronics,-217.73,MXN
TX00010462,AC000087,2022-09-29,POS Purchase,POS - Groceries,Groceries,-704.4,MXN
TX00010463,AC000087,2023-09-27,POS Purchase,POS - Pharmacy,Pharmacy,-196.07,MXN
TX00010464,AC000087,2022-05-13,POS Purchase,POS - Groceries,Groceries,-984.4,MXN
TX00010465,AC000087,2022-03-20,Withdrawal,Withdrawal,,-932.61,MXN
TX00010466,AC000087,2022-11-13,POS Purchase,POS - Pharmacy,Pharmacy,-834.16,MXN
TX00010467,AC000087,2022-02-01,Withdrawal,Withdrawal,,-1598.27,MXN
TX00010468,AC000087,2022-08-19,Transfer In,Transfer In,,3865.47,MXN
TX00010469,AC000087,2022-10-23,Withdrawal,Withdrawal,,-1492.27,MXN
TX00010470,AC000087,2023-06-20,POS Purchase,POS - Electronics,Electronics,-295.1,MXN
TX00010471,AC000087,2023-02-16,POS Purchase,POS - Groceries,Groceries,-1430.91,MXN
TX00010472,AC000087,2023-10-18,Deposit,Deposit,,809.45,MXN
TX00010473,AC000087,2022-06-28,Transfer In,Transfer In,,994.32,MXN
TX00010474,AC000087,2023-05-20,Deposit,Deposit,,3035.99,MXN
TX00010475,AC000087,2022-02-27,POS Purchase,POS - Fuel,Fuel,-1584.96,MXN
TX00010476,AC000087,2023-11-06,POS Purchase,POS - Travel,Travel,-199.27,MXN
TX00010477,AC000087,2022-06-15,POS Purchase,POS - Pharmacy,Pharmacy,-1670.99,MXN
TX00010478,AC000087,2022-09-27,POS Purchase,POS - Restaurants,Restaurants,-215.86,MXN
TX00010479,AC000087,2022-09-28,Transfer Out,Transfer Out,,-3150.23,MXN
TX00010480,AC000087,2022-12-12,Transfer In,Transfer In,,3775.63,MXN
TX00010481,AC000087,2022-09-23,Deposit,Deposit,,1785.51,MXN
TX00010482,AC000087,2023-06-18,Deposit,Deposit,,4881.12,MXN
TX00010483,AC000087,2023-05-29,POS Purchase,POS - Electronics,Electronics,-422.69,MXN
TX00010484,AC000087,2022-04-07,Transfer In,Transfer In,,269.47,MXN
TX00010485,AC000087,2022-07-09,Withdrawal,Withdrawal,,-1853.0,MXN
TX00010486,AC000087,2022-12-03,Deposit,Deposit,,4063.97,MXN
TX00010487,AC000087,2022-02-13,Withdrawal,Withdrawal,,-2981.82,MXN
TX00010488,AC000087,2022-11-22,Withdrawal,Withdrawal,,-551.53,MXN
TX00010489,AC000087,2022-12-23,Deposit,Deposit,,3277.07,MXN
TX00010490,AC000087,2022-08-29,Fee,Fee,,-92.71,MXN
TX00010491,AC000087,2023-09-26,Deposit,Deposit,,4696.31,MXN
TX00010492,AC000087,2022-09-09,Transfer In,Transfer In,,418.07,MXN
TX00010493,AC000087,2023-03-13,POS Purchase,POS - Restaurants,Restaurants,-231.5,MXN
TX00010494,AC000087,2022-07-17,Fee,Fee,,-47.26,MXN
TX00010495,AC000087,2022-12-13,Withdrawal,Withdrawal,,-2815.66,MXN
TX00010496,AC000087,2023-06-20,Withdrawal,Withdrawal,,-449.85,MXN
TX00010497,AC000087,2023-01-06,POS Purchase,POS - Fuel,Fuel,-631.93,MXN
TX00010498,AC000087,2023-10-31,Withdrawal,Withdrawal,,-1291.35,MXN
TX00010499,AC000087,2023-03-14,POS Purchase,POS - Restaurants,Restaurants,-801.19,MXN
TX00010500,AC000087,2023-02-03,Transfer Out,Transfer Out,,-1675.81,MXN
TX00010501,AC000087,2023-03-22,Withdrawal,Withdrawal,,-435.81,MXN
TX00010502,AC000087,2022-02-24,POS Purchase,POS - Restaurants,Restaurants,-593.37,MXN
TX00010503,AC000087,2023-09-15,Transfer In,Transfer In,,5421.95,MXN
TX00010504,AC000087,2022-12-29,Fee,Fee,,-30.94,MXN
TX00010505,AC000087,2022-11-05,Transfer Out,Transfer Out,,-24.37,MXN
TX00010506,AC000087,2022-08-12,Withdrawal,Withdrawal,,-2078.81,MXN
TX00010507,AC000087,2022-04-13,Transfer Out,Transfer Out,,-1962.97,MXN
TX00010508,AC000087,2023-07-16,POS Purchase,POS - Fuel,Fuel,-1247.62,MXN
TX00010509,AC000087,2023-09-05,POS Purchase,POS - Electronics,Electronics,-151.74,MXN
TX00010510,AC000087,2022-11-08,Transfer Out,Transfer Out,,-2684.32,MXN
TX00010511,AC000087,2022-09-16,POS Purchase,POS - Restaurants,Restaurants,-1134.72,MXN
TX00010512,AC000087,2023-10-06,POS Purchase,POS - Electronics,Electronics,-243.65,MXN
TX00010513,AC000087,2023-04-01,Transfer Out,Transfer Out,,-762.91,MXN
TX00010514,AC000087,2022-10-12,Deposit,Deposit,,6015.65,MXN
TX00010515,AC000087,2023-01-22,Deposit,Deposit,,5399.37,MXN
TX00010516,AC000087,2023-05-31,Transfer In,Transfer In,,2408.87,MXN
