card_tx_id,card_id,date,merchant_category,amount_mxn,currency,card_program_variant
CCT00002673,CC0000018,2023-01-07,Groceries,-1311.72,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002675,CC0000018,2023-01-10,Pharmacy,-1394.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002578,CC0000018,2023-01-11,Restaurants,-473.53,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002646,CC0000018,2023-01-13,Electronics,-853.16,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002679,CC0000018,2023-01-21,Travel,-924.53,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002687,CC0000018,2023-01-21,Fuel,-349.44,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002628,CC0000018,2023-01-23,Travel,-1410.9,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002553,CC0000018,2023-01-26,Fuel,-501.76,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002622,CC0000018,2023-01-26,Groceries,-622.27,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002566,CC0000018,2023-01-29,Travel,-661.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002664,CC0000018,2023-02-02,Groceries,-559.21,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002568,CC0000018,2023-02-03,Travel,-275.4,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002602,CC0000018,2023-02-03,Restaurants,-836.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002660,CC0000018,2023-02-14,Restaurants,-898.17,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002559,CC0000018,2023-02-16,Online,-237.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002548,CC0000018,2023-02-28,Fuel,-453.85,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002616,CC0000018,2023-03-01,Fuel,-443.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002674,CC0000018,2023-03-02,Fuel,-834.66,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002641,CC0000018,2023-03-06,Travel,-1268.86,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002657,CC0000018,2023-03-13,Groceries,-1008.64,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002517,CC0000018,2023-03-16,Pharmacy,-620.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002649,CC0000018,2023-03-16,Electronics,-658.57,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002620,CC0000018,2023-03-19,Travel,-428.58,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002645,CC0000018,2023-03-19,Fuel,-1493.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002515,CC0000018,2023-03-24,Pharmacy,-385.6,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002608,CC0000018,2023-03-24,Fuel,-125.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002663,CC0000018,2023-03-26,Groceries,-361.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002560,CC0000018,2023-03-27,Electronics,-2194.2,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002603,CC0000018,2023-03-31,Online,-1401.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002633,CC0000018,2023-04-01,Travel,-1768.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002651,CC0000018,2023-04-05,Refund,691.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002522,CC0000018,2023-04-06,Groceries,-1615.62,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002688,CC0000018,2023-04-09,Pharmacy,-879.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002529,CC0000018,2023-04-12,Electronics,-2654.47,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002527,CC0000018,2023-04-14,Electronics,-1194.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002585,CC0000018,2023-04-14,Online,-187.51,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002520,CC0000018,2023-04-15,Travel,-693.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002626,CC0000018,2023-04-15,Online,-602.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002588,CC0000018,2023-04-20,Restaurants,-1294.27,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002658,CC0000018,2023-04-20,Fuel,-87.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002612,CC0000018,2023-05-02,Groceries,-459.03,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002523,CC0000018,2023-05-07,Online,-238.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002589,CC0000018,2023-05-11,Restaurants,-677.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002600,CC0000018,2023-05-21,Fuel,-1048.57,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002667,CC0000018,2023-05-24,Groceries,-179.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002514,CC0000018,2023-05-27,Groceries,-475.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002605,CC0000018,2023-05-30,Pharmacy,-1084.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002632,CC0000018,2023-06-11,Refund,1157.08,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002684,CC0000018,2023-06-28,Restaurants,-8.6,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002653,CC0000018,2023-07-08,Online,-1773.37,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002637,CC0000018,2023-07-09,Pharmacy,-1026.99,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002656,CC0000018,2023-07-11,Pharmacy,-781.67,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002584,CC0000018,2023-07-12,Groceries,-1389.53,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002668,CC0000018,2023-07-20,Restaurants,-137.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002650,CC0000018,2023-08-03,Pharmacy,-730.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002639,CC0000018,2023-08-05,Restaurants,-1116.35,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002618,CC0000018,2023-08-12,Groceries,-433.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002659,CC0000018,2023-08-18,Fuel,-443.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002625,CC0000018,2023-08-21,Travel,-615.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002543,CC0000018,2023-08-22,Restaurants,-410.78,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002695,CC0000018,2023-08-27,Electronics,-1135.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002516,CC0000018,2023-09-07,Travel,-717.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002678,CC0000018,2023-09-08,Fuel,-1029.76,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002696,CC0000018,2023-09-12,Groceries,-852.04,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002549,CC0000018,2023-09-23,Pharmacy,-524.75,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002592,CC0000018,2023-09-24,Online,-543.17,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002557,CC0000018,2023-09-30,Restaurants,-1388.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002538,CC0000018,2023-10-14,Online,-789.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002587,CC0000018,2023-10-14,Groceries,-478.66,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002621,CC0000018,2023-10-16,Pharmacy,-464.22,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002525,CC0000018,2023-10-23,Travel,-36.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002652,CC0000018,2023-10-26,Travel,-734.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002596,CC0000018,2023-10-27,Online,-60.15,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002610,CC0000018,2023-10-28,Fuel,-1229.67,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002526,CC0000018,2023-11-04,Groceries,-1213.48,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002567,CC0000018,2023-11-04,Groceries,-1467.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002613,CC0000018,2023-11-10,Restaurants,-1613.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002512,CC0000018,2023-11-19,Refund,74.75,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002642,CC0000018,2023-11-20,Fuel,-875.57,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002531,CC0000018,2023-11-21,Electronics,-117.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002581,CC0000018,2023-11-21,Electronics,-537.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002614,CC0000018,2023-11-23,Pharmacy,-248.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002623,CC0000018,2023-11-28,Online,-783.86,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002524,CC0000018,2023-12-05,Groceries,-1247.26,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002564,CC0000018,2023-12-05,Online,-382.42,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002661,CC0000018,2023-12-05,Groceries,-271.07,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002665,CC0000018,2023-12-05,Restaurants,-1106.46,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002670,CC0000018,2023-12-07,Fuel,-446.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002521,CC0000018,2023-12-10,Fuel,-216.15,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002561,CC0000018,2023-12-13,Pharmacy,-35.78,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002528,CC0000018,2023-12-15,Electronics,-1219.74,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002563,CC0000018,2023-12-19,Restaurants,-1029.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002513,CC0000018,2023-12-22,Travel,-500.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002604,CC0000018,2023-12-27,Fuel,-425.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002533,CC0000018,2023-12-29,Groceries,-63.86,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00002728,CC0000019,2022-01-04,Pharmacy,-703.25,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002885,CC0000019,2022-01-07,Electronics,-1850.17,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002756,CC0000019,2022-01-11,Pharmacy,-795.13,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002857,CC0000019,2022-01-12,Online,-108.86,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002881,CC0000019,2022-01-16,Fuel,-794.35,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002722,CC0000019,2022-01-17,Electronics,-246.87,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002810,CC0000019,2022-01-21,Electronics,-800.8,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002816,CC0000019,2022-01-22,Online,-1661.35,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002852,CC0000019,2022-01-25,Refund,963.07,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002719,CC0000019,2022-01-31,Travel,-671.8,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002713,CC0000019,2022-02-01,Groceries,-234.47,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002701,CC0000019,2022-02-02,Restaurants,-1486.2,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002871,CC0000019,2022-02-02,Restaurants,-598.98,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002811,CC0000019,2022-02-05,Restaurants,-102.97,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002736,CC0000019,2022-02-06,Travel,-1323.48,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002839,CC0000019,2022-02-08,Electronics,-768.5,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002795,CC0000019,2022-02-12,Electronics,-197.76,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002786,CC0000019,2022-02-13,Fuel,-978.97,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002825,CC0000019,2022-02-16,Fuel,-915.08,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002891,CC0000019,2022-02-18,Pharmacy,-779.7,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002824,CC0000019,2022-02-28,Refund,266.06,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002878,CC0000019,2022-03-03,Online,-964.82,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002805,CC0000019,2022-03-21,Electronics,-50.46,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002866,CC0000019,2022-03-22,Groceries,-350.67,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002894,CC0000019,2022-03-24,Electronics,-183.48,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002759,CC0000019,2022-03-26,Travel,-232.16,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002788,CC0000019,2022-03-27,Groceries,-570.81,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002868,CC0000019,2022-04-04,Restaurants,-363.3,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002829,CC0000019,2022-04-06,Fuel,-948.94,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002762,CC0000019,2022-04-11,Pharmacy,-1298.29,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002858,CC0000019,2022-04-24,Travel,-36.44,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002876,CC0000019,2022-04-30,Travel,-628.79,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002790,CC0000019,2022-05-01,Electronics,-570.97,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002697,CC0000019,2022-05-02,Pharmacy,-1577.6,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002820,CC0000019,2022-05-03,Pharmacy,-713.09,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002716,CC0000019,2022-05-04,Restaurants,-1099.81,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002727,CC0000019,2022-05-09,Online,-693.2,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002851,CC0000019,2022-05-20,Online,-353.11,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002747,CC0000019,2022-05-22,Refund,560.9,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002776,CC0000019,2022-05-30,Travel,-1859.61,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002782,CC0000019,2022-05-30,Online,-424.72,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002897,CC0000019,2022-06-02,Online,-947.52,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002883,CC0000019,2022-06-06,Travel,-580.07,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002898,CC0000019,2022-06-07,Refund,28.64,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002745,CC0000019,2022-06-08,Travel,-908.61,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002758,CC0000019,2022-06-13,Travel,-880.15,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002853,CC0000019,2022-06-18,Electronics,-880.79,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
CCT00002892,CC0000019,2022-06-19,Electronics,-96.84,MXN,"{""payment_options"":{""number_payments"":12,""apr"":15.12},""type"":""gold""}"
